flow_uuid|flow_name|contact_uuid|path
 f155fe2a-61b1-4aeb-84ad-eee0f732c4df | p_concerns_w10_d3                  | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 f391562c-4727-4656-89eb-c9ab78ac6e10 | p_prevent_w10_d5                   | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 d649a821-05bd-43d5-b1e1-ebe7d466ec5f | p_concerns_w18_d3                  | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 b7987555-527d-49d4-830d-a4b9f88e692b | p_prevent_w12_d1                   | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 d537fe97-6498-4a0a-9ff8-a177a4bfbeb7 | p_milk_w36_d4                      | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 f841b9c9-10ee-4a86-955c-35259dad08af | p_concerns_w12_d5                  | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 b5391f67-c18a-4c94-933f-1f28d66e2b08 | p_prevent_w13_d1                   | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 fce0d4fa-29e0-4b2a-a111-9aaf6a288a2d | p_labor_w39_d4                     | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 fb91d5ae-0e3e-40b5-a630-4235f7b972d5 | p_prevent_w33_d7                   | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 b64bbb19-d6b1-4180-8c86-56df51a07585 | p_prevent_w15_d3                   | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 3baf9ab7-c588-4b0c-81ae-e8f93ee46016 | p_planning_w15_d5                  | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 0214d8c9-44f2-4982-9e3e-6c5d5ea531d8 | p_concerns_w36_d6                  | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 ce6bedcb-5744-4558-9ce0-adc3af3a8846 | p_concerns_w16_d5                  | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 41ad028c-d87a-4662-9611-fe153ce68148 | p_prevent_w17_d1                   | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 092c21dc-4429-410a-b661-e6ffaaae02bb | p_reminders_w17_d3                 | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 b4eb06a1-f84e-4cca-ac80-ad505f1b6fe1 | p_prevent_w17_d5                   | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 4d8fff5f-9f52-43c7-ad8c-bb762bc14de0 | p_reminders_w18_d1                 | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 84d755ba-0dd0-4533-b898-b2ed384cd18a | p_labor_w36_d7                     | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 86ba3d29-ecfd-4164-a40f-63896292d874 | p_prevent_w19_d1                   | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 bf791600-a7e5-4ea2-bd9e-fa24fd4b47ec | p_concerns_w19_d3                  | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 68c6ffda-6482-4407-8a01-15548e5d19b0 | p_prevent_w20_d1                   | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 011ccf86-6864-4a85-b5fd-c3873ade8b96 | p_prevent_w20_d3                   | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 057bf360-ddc9-4116-85b6-f79655867daf | p_labor_w37_d1                     | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 86cbaa15-2f44-41f6-8cb2-2f91e15d7089 | p_prevent_w21_d1                   | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 a640e4b5-533f-4d53-9c84-57ace9eddf78 | p_concerns_w22_d3                  | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 75ad2e2e-b189-49ea-b782-995abca2bc72 | p_planning_w22_d5                  | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 d29814b4-2002-4893-bc09-d2edd53fe9ae | p_concerns_w24_d1                  | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 3c15aaf5-bd70-48c4-9c2e-cdd69a424911 | p_concerns_w24_d3                  | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 16e9ee88-66b6-413f-a172-b48997f7b25e | p_prevent_w37_d3                   | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 b3a7681e-b15f-4cc1-96aa-4de4f5245367 | p_prevent_w25_d3                   | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 f5b2c728-d9eb-4130-802d-69bf6f3256c4 | p_concerns_w26_d4                  | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 636c0636-c155-4c92-b6e1-b30cb317dc39 | p_concerns_w37_d6                  | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 34e26ba1-a056-46bc-a753-62acaea8dd95 | p_concerns_w26_d5                  | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 1b9c7367-1fe6-4618-bdf1-b8f49417d6a3 | p_labor_w26_d6                     | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 9862209c-4f6e-42e4-844f-a147129069c6 | p_concerns_w27_d1                  | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 de3cc4aa-1380-4476-b580-c025b351be53 | p_prevent_w27_d4                   | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 184d6f6d-bc25-484d-9594-593a9cc6b0ff | p_prevent_w27_d6                   | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 d595425c-0d55-42bd-af57-cc599dc8b12d | p_labor_w27_d7                     | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 16fe0580-eb8c-4e96-815a-46592322ab81 | p_prevent_w28_d1                   | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
